player_id,player_name,club_team,intl_team,club_minutes,intl_minutes,club_n_contexts,intl_n_contexts,club_per90_vaep,intl_per90_vaep,delta_per90_vaep,club_joi_top5_sum,intl_joi_top5_sum,delta_joi_top5_sum,club_centrality_eigen,intl_centrality_eigen,delta_centrality_eigen,club_embeddedness,intl_embeddedness,delta_embeddedness,career_familiarity_with_intl_squadmates
74588,Christopher Wooh,Rennes,Cameroon,180.0,344.06666666666666,1,1,-0.01778874872252345,0.152713100709347,0.17050184943187044,-0.01580769212296218,0.14917902611655606,0.16498671823951824,0.3613537259991168,0.397800955721482,0.03644722972236519,0.6895149622997815,0.7361466183131931,0.04663165601341157,3450.0
3053,Leroy Sané,Bayern Munich,Germany,180.0,207.45,1,1,0.09549996231350816,-0.01252436907628628,-0.10802433138979443,0.18423480731179365,0.06097404791047623,-0.12326075940131742,0.2565627920069025,0.09807197996168761,-0.15849081204521492,0.028690798396613794,0.9017019208670052,0.8730111224703914,3072.0
3500,Granit Xhaka,Bayer Leverkusen,Switzerland,2824.7833333333333,1530.4666666666667,1,4,0.2617720565897716,0.20406140925379956,-0.05771064733597203,0.570277736300606,0.1422258660653249,-0.4280518702352811,0.4802737181822499,0.4769369740862305,-0.0033367440960194172,2.985719445325649,0.11704503538420333,-2.8686744099414456,15788.0
5572,Mats Hummels,Borussia Dortmund,Germany,180.0,512.2666666666667,1,2,0.10932701919591636,0.07502717105326336,-0.03429984814265301,0.04730019455450929,0.16538378713291135,0.11808359257840206,0.4359877855206868,0.3455340571179187,-0.09045372840276811,0.3428915216727546,0.23063432542522572,-0.11225719624752889,4951.0
6321,Milos Veljkovic,Werder Bremen,Serbia,180.0,491.76666666666665,1,2,0.1281350915778603,0.05353163405898281,-0.07460345751887748,-0.035994740458993535,0.03401197367915226,0.0700067141381458,0.43525593199814655,0.4103030372669465,-0.024952894731200048,0.06886716994716495,0.3548437466551499,0.28597657670798493,5190.0
7044,Patrik Schick,Bayer Leverkusen,Czech Republic,1064.0333333333333,405.45,1,1,0.16442806024831916,0.7676996391194572,0.603271578871138,1.2729414790086155,0.5761948326475027,-0.6967466463611128,0.03850869481043535,0.1925616060387161,0.15405291122828077,3.869556918783341,0.18117585700194977,-3.6883810617813912,5090.0
8221,Jonathan Tah,Bayer Leverkusen,Germany,2636.733333333333,320.31666666666666,1,1,0.11193164156994896,-0.003172324189859775,-0.11510396575980873,0.2955237502822239,0.044972262901417606,-0.2505514873808063,0.34610021720110756,0.3373870701984967,-0.008713147002610888,1.2809657704551662,0.7770080871902695,-0.5039576832648968,7350.0
8361,Ritsu Doan,Freiburg,Japan,180.0,216.7,1,1,0.5234730214893935,0.9887141928956549,0.4652411714062614,0.04810606390553795,0.0031693409241658308,-0.044936722981372114,0.20052470946501086,0.11541801429328528,-0.08510669517172557,0.06626491971907118,-0.035183288293881024,-0.1014482080129522,1752.0
8518,Marcel Sabitzer,Borussia Dortmund,Austria,180.0,721.15,1,2,0.10293767921393737,0.18401676937155123,0.08107909015761386,0.46236956109169114,0.32732648752037413,-0.135043073571317,0.20000927126476226,0.3180798112982393,0.11807054003347706,-0.036199568576194,-0.055945595052258344,-0.019746026476064348,6897.0
8667,Lukáš Hrádecký,Bayer Leverkusen,Finland,2970.0,270.0,1,1,-0.12409501035510788,-0.16932964205625467,-0.04523463170114679,-0.0009689094451932141,0.01215594942646937,0.013124858871662584,0.09335601174681639,0.15818617188766887,0.06483016014085248,3.574653955257234,0.30719168079517123,-3.2674622744620625,2547.0
9195,Robert Andrich,Bayer Leverkusen,Germany,1684.8333333333333,289.8666666666667,1,1,0.3032445055606423,0.12064507195850993,-0.18259943360213238,0.37578665776674886,0.030761866949531914,-0.34502479081721693,0.2298526355430099,0.26608865214553906,0.036236016602529175,2.065458788043691,0.9611895196033166,-1.1042692684403748,5929.0
12034,David Raum,RB Leipzig,Germany,180.0,242.14999999999998,1,1,0.3107133729199995,0.1894544511962599,-0.12125892172373962,0.4629939612833827,0.38935316128298547,-0.07364080000039724,0.35348668154723095,0.2616284822522505,-0.09185819929498046,1.5002044645963528,-0.08688188233873753,-1.5870863469350904,3419.0
27133,Odilon Kossonou,Bayer Leverkusen,Côte d'Ivoire,1816.4166666666667,310.1666666666667,1,1,0.22925206050691688,-0.012397092361951998,-0.24164915286886887,0.12916465353120118,0.02772603118950158,-0.1014386223416996,0.20881277711283697,0.2199839845352375,0.01117120742240052,3.1028744761997618,0.7567118966691898,-2.346162579530572,3250.0
30606,Edmond Fayçal Tapsoba,Bayer Leverkusen,Burkina Faso,2086.616666666667,360.0,1,1,0.0864901440109321,0.09957600565758185,0.013085861646649752,0.09328392014466366,0.08439564500563797,-0.008888275139025695,0.31035016950554506,0.4311793480729337,0.12082917856738862,2.875363291973039,0.1448909976502186,-2.7304722943228206,2964.0
36830,Joseph Scally,Borussia Mönchengladbach,United States,180.0,258.35,1,1,0.18196795312178438,0.12569745496248502,-0.056270498159299354,-0.003915500529403026,0.028714991476838512,0.03263049200624154,0.2894543245383217,0.31763674136105086,0.02818241682272915,0.05831566492169049,0.24926882650635843,0.19095316158466794,2272.0
38004,Piero Martín Hincapié Reyna,Bayer Leverkusen,Ecuador,1484.1,630.0,1,2,0.0827377445297351,0.08477184429648332,0.002034099766748218,0.15412055723776616,0.05992750771551274,-0.09419304952225342,0.23722751520844382,0.43407811517492867,0.19685059996648485,3.5455362385236606,0.6860071202141564,-2.859529118309504,6372.0
40724,Florian Wirtz,Bayer Leverkusen,Germany,2383.7,249.53333333333333,1,1,0.4690948353114087,0.8824450176640155,0.4133501823526068,0.6705089324096842,0.665510921796973,-0.004998010612711212,0.2885758693563828,0.2070957673359044,-0.0814801020204784,2.577531574547955,-0.053435687056136896,-2.630967261604092,6105.0
41593,Willian Joel Pacho Tenorio,Eintracht Frankfurt,Ecuador,180.0,360.0,1,1,0.1878168785624439,0.0868078786006663,-0.10100899996177759,0.05034937927294301,0.055770393085559984,0.005421013812616976,0.40509559016021834,0.4525385084264958,0.047442918266277445,-0.08095845936204396,-0.07938238784757809,0.001576071514465871,3789.0
43565,Min Jae Kim,Bayern Munich,South Korea,180.0,271.7,1,1,0.10362631903262809,-0.03314223070691069,-0.13676854973953878,-0.0031203553599300628,0.02388700560854529,0.027007360968475353,0.4621450843033067,0.3781388654862163,-0.08400621881709042,0.4034011237400613,0.43751209579106587,0.03411097205100455,2413.0
49337,Josip Stanišić,Bayer Leverkusen,Croatia,1259.3166666666666,180.0,1,1,0.4227825178537323,0.07762450028167223,-0.34515801757206005,0.2600098515318692,0.04165320599436059,-0.21835664553750858,0.15579993870603678,0.26507338849559675,0.10927344978955997,3.544327136469949,-0.35273717894307643,-3.897064315413026,2128.0
23828,Kamal Miller,Inter Miami,Canada,540.0,270.0,1,1,0.1359061136645323,0.14742196133496085,0.011515847670428542,0.0382171555149832,0.042064129359055964,0.0038469738440727666,0.4095422370639886,0.45595735131057863,0.046415114246590006,0.24821728590670888,-0.287609199018988,-0.5358264849256968,1611.0
